"DataSet","RNA","SampleID","Count","UID"
10,2,1468,281,6261
10,0.5,1468,61,6261
10,0.125,1468,20,6261
10,128,1469,21972,6262
10,32,1469,4402,6262
10,8,1469,867,6262
10,2,1469,313,6262
10,0.5,1469,78,6262
10,0.125,1469,23,6262
10,128,1470,24330,6263
10,32,1470,4767,6263
10,8,1470,903,6263
10,2,1470,354,6263
10,0.5,1470,73,6263
10,0.125,1470,17,6263
10,128,1471,19571,6264
10,32,1471,3839,6264
10,8,1471,705,6264
10,2,1471,269,6264
10,0.5,1471,55,6264
10,0.125,1471,23,6264
10,128,1472,23514,6265
10,32,1472,4537,6265
10,8,1472,818,6265
10,2,1472,308,6265
10,0.5,1472,69,6265
10,0.125,1472,19,6265
10,128,1473,22343,6266
10,32,1473,4434,6266
10,8,1473,803,6266
10,2,1473,305,6266
10,0.5,1473,76,6266
10,0.125,1473,23,6266
10,128,1474,25593,6267
10,32,1474,4993,6267
10,8,1474,942,6267
10,2,1474,377,6267
10,0.5,1474,65,6267
10,0.125,1474,27,6267
10,128,1475,22897,6268
10,32,1475,4544,6268
10,8,1475,868,6268
10,2,1475,285,6268
10,0.5,1475,63,6268
10,0.125,1475,21,6268
10,128,1476,8619,6269
10,32,1476,1641,6269
10,8,1476,284,6269
10,2,1476,141,6269
10,0.5,1476,37,6269
10,0.125,1476,7,6269
10,128,1477,19702,6270
10,32,1477,3923,6270
10,8,1477,845,6270
10,2,1477,320,6270
10,0.5,1477,64,6270
10,0.125,1477,12,6270
10,128,1478,15462,6271
10,32,1478,3090,6271
10,8,1478,564,6271
10,2,1478,208,6271
10,0.5,1478,49,6271
10,0.125,1478,9,6271
10,128,1479,16163,6272
10,32,1479,3360,6272
10,8,1479,627,6272
10,2,1479,242,6272
10,0.5,1479,52,6272
10,0.125,1479,6,6272
10,128,1480,11826,6273
10,32,1480,2460,6273
10,8,1480,493,6273
10,2,1480,175,6273
10,0.5,1480,51,6273
10,0.125,1480,9,6273
10,128,1481,18962,6274
10,32,1481,3993,6274
10,8,1481,808,6274
10,2,1481,293,6274
10,0.5,1481,67,6274
10,0.125,1481,22,6274
10,128,1482,19299,6275
10,32,1482,3904,6275
10,8,1482,813,6275
10,2,1482,268,6275
10,0.5,1482,58,6275
10,0.125,1482,19,6275
10,128,1483,18189,6276
10,32,1483,3716,6276
10,8,1483,709,6276
10,2,1483,262,6276
10,0.5,1483,58,6276
10,0.125,1483,10,6276
10,128,1484,18264,6277
10,32,1484,3539,6277
10,8,1484,704,6277
10,2,1484,275,6277
10,0.5,1484,61,6277
10,0.125,1484,17,6277
10,128,1485,19674,6278
10,32,1485,4076,6278
10,8,1485,798,6278
10,2,1485,308,6278
10,0.5,1485,66,6278
10,0.125,1485,21,6278
10,128,1486,24248,6279
10,32,1486,5055,6279
10,8,1486,1031,6279
10,2,1486,360,6279
10,0.5,1486,64,6279
10,0.125,1486,18,6279
10,128,1487,21669,6280
10,32,1487,4233,6280
10,8,1487,871,6280
10,2,1487,346,6280
10,0.5,1487,60,6280
10,0.125,1487,19,6280
10,128,1488,23281,6281
10,32,1488,4602,6281
10,8,1488,910,6281
10,2,1488,339,6281
10,0.5,1488,59,6281
10,0.125,1488,37,6281
10,128,1489,13417,6282
10,32,1489,2717,6282
10,8,1489,516,6282
10,2,1489,180,6282
10,0.5,1489,40,6282
10,0.125,1489,11,6282
10,128,1490,18143,6283
10,32,1490,3788,6283
10,8,1490,693,6283
10,2,1490,257,6283
10,0.5,1490,46,6283
10,0.125,1490,18,6283
10,128,1491,17947,6284
10,32,1491,3642,6284
10,8,1491,706,6284
10,2,1491,239,6284
10,0.5,1491,57,6284
10,0.125,1491,11,6284
10,128,1492,22047,6285
10,32,1492,4385,6285
10,8,1492,883,6285
10,2,1492,328,6285
10,0.5,1492,54,6285
10,0.125,1492,15,6285
10,128,1493,16224,6286
10,32,1493,3414,6286
10,8,1493,673,6286
10,2,1493,237,6286
10,0.5,1493,57,6286
10,0.125,1493,15,6286
10,128,1494,17365,6287
10,32,1494,3397,6287
10,8,1494,568,6287
10,2,1494,257,6287
10,0.5,1494,45,6287
10,0.125,1494,19,6287
10,128,1495,16935,6288
10,32,1495,3340,6288
10,8,1495,562,6288
10,2,1495,236,6288
10,0.5,1495,47,6288
10,0.125,1495,16,6288
10,128,1496,23441,6289
10,32,1496,4620,6289
10,8,1496,797,6289
10,2,1496,342,6289
10,0.5,1496,70,6289
10,0.125,1496,18,6289
10,128,1497,18694,6290
10,32,1497,3882,6290
10,8,1497,669,6290
10,2,1497,275,6290
10,0.5,1497,59,6290
10,0.125,1497,31,6290
10,128,1498,17713,6291
10,32,1498,3729,6291
10,8,1498,646,6291
10,2,1498,260,6291
10,0.5,1498,51,6291
10,0.125,1498,13,6291
10,128,1499,16124,6292
10,32,1499,3375,6292
10,8,1499,635,6292
10,2,1499,227,6292
10,0.5,1499,46,6292
10,0.125,1499,17,6292
10,128,1500,17768,6293
10,32,1500,3756,6293
10,8,1500,644,6293
10,2,1500,280,6293
10,0.5,1500,44,6293
10,0.125,1500,19,6293
10,128,1501,19170,6294
10,32,1501,3860,6294
10,8,1501,742,6294
10,2,1501,268,6294
10,0.5,1501,65,6294
10,0.125,1501,23,6294
10,128,1502,18679,6295
10,32,1502,3790,6295
10,8,1502,683,6295
10,2,1502,255,6295
10,0.5,1502,66,6295
10,0.125,1502,20,6295
10,128,1503,17582,6296
10,32,1503,3744,6296
10,8,1503,718,6296
10,2,1503,278,6296
10,0.5,1503,47,6296
10,0.125,1503,21,6296
10,128,1504,18762,6297
10,32,1504,4040,6297
10,8,1504,754,6297
10,2,1504,294,6297
10,0.5,1504,69,6297
10,0.125,1504,20,6297
10,128,1505,19303,6298
10,32,1505,4175,6298
10,8,1505,825,6298
10,2,1505,275,6298
10,0.5,1505,71,6298
10,0.125,1505,24,6298
10,128,1506,19416,6299
10,32,1506,4002,6299
10,8,1506,744,6299
10,2,1506,268,6299
10,0.5,1506,54,6299
10,0.125,1506,15,6299
10,128,1507,18182,6300
10,32,1507,3838,6300
10,8,1507,652,6300
10,2,1507,275,6300
10,0.5,1507,69,6300
10,0.125,1507,22,6300
10,128,1508,16164,6301
10,32,1508,3295,6301
10,8,1508,596,6301
10,2,1508,214,6301
10,0.5,1508,54,6301
10,0.125,1508,19,6301
10,128,1509,22304,6302
10,32,1509,4645,6302
10,8,1509,895,6302
10,2,1509,328,6302
10,0.5,1509,75,6302
10,0.125,1509,29,6302
10,128,1510,17573,6303
10,32,1510,3858,6303
10,8,1510,727,6303
10,2,1510,253,6303
10,0.5,1510,49,6303
10,0.125,1510,18,6303
10,128,1511,18179,6304
10,32,1511,3928,6304
10,8,1511,675,6304
10,2,1511,274,6304
10,0.5,1511,60,6304
10,0.125,1511,19,6304
10,128,1512,16933,6305
10,32,1512,3605,6305
10,8,1512,695,6305
10,2,1512,259,6305
10,0.5,1512,39,6305
10,0.125,1512,17,6305
10,128,1513,12427,6306
10,32,1513,2475,6306
10,8,1513,556,6306
10,2,1513,205,6306
10,0.5,1513,43,6306
10,0.125,1513,14,6306
10,128,1514,12479,6307
10,32,1514,2513,6307
10,8,1514,508,6307
10,2,1514,207,6307
10,0.5,1514,33,6307
10,0.125,1514,8,6307
10,128,1515,19347,6308
10,32,1515,3770,6308
10,8,1515,941,6308
10,2,1515,281,6308
10,0.5,1515,71,6308
10,0.125,1515,21,6308
10,128,1516,24971,6309
10,32,1516,4995,6309
10,8,1516,1233,6309
10,2,1516,356,6309
10,0.5,1516,77,6309
10,0.125,1516,16,6309
10,128,1517,17040,6310
10,32,1517,3554,6310
10,8,1517,799,6310
10,2,1517,285,6310
10,0.5,1517,63,6310
10,0.125,1517,16,6310
10,128,1518,20415,6311
10,32,1518,4016,6311
10,8,1518,965,6311
10,2,1518,294,6311
10,0.5,1518,57,6311
10,0.125,1518,19,6311
10,128,1519,17389,6312
10,32,1519,3648,6312
10,8,1519,844,6312
10,2,1519,247,6312
10,0.5,1519,52,6312
10,0.125,1519,15,6312
10,128,1520,20248,6313
10,32,1520,4148,6313
10,8,1520,920,6313
10,2,1520,299,6313
10,0.5,1520,66,6313
10,0.125,1520,22,6313
10,128,1521,25127,6314
10,32,1521,5105,6314
10,8,1521,1110,6314
10,2,1521,378,6314
10,0.5,1521,67,6314
10,0.125,1521,18,6314
10,128,1522,29035,6315
10,32,1522,6021,6315
10,8,1522,1528,6315
10,2,1522,415,6315
10,0.5,1522,89,6315
10,0.125,1522,21,6315
10,128,1523,15949,6316
10,32,1523,3369,6316
10,8,1523,808,6316
10,2,1523,272,6316
10,0.5,1523,49,6316
10,0.125,1523,9,6316
10,128,1524,5661,6317
10,32,1524,908,6317
10,8,1524,226,6317
10,2,1524,61,6317
10,0.5,1524,10,6317
10,0.125,1524,4,6317
10,128,1525,21980,6318
10,32,1525,4744,6318
10,8,1525,1049,6318
10,2,1525,325,6318
10,0.5,1525,69,6318
10,0.125,1525,22,6318
10,128,1526,32694,6319
10,32,1526,6673,6319
10,8,1526,1542,6319
10,2,1526,416,6319
10,0.5,1526,84,6319
10,0.125,1526,33,6319
10,128,1527,34065,6320
10,32,1527,6806,6320
10,8,1527,1705,6320
10,2,1527,504,6320
10,0.5,1527,98,6320
10,0.125,1527,37,6320
10,128,1528,21981,6321
10,32,1528,4464,6321
10,8,1528,1029,6321
10,2,1528,336,6321
10,0.5,1528,57,6321
10,0.125,1528,27,6321
10,128,1529,25949,6322
10,32,1529,5139,6322
10,8,1529,1284,6322
10,2,1529,411,6322
10,0.5,1529,84,6322
10,0.125,1529,31,6322
10,128,1530,28667,6323
10,32,1530,5800,6323
10,8,1530,1369,6323
10,2,1530,436,6323
10,0.5,1530,104,6323
10,0.125,1530,23,6323
10,128,1531,24585,6324
10,32,1531,5118,6324
10,8,1531,1193,6324
10,2,1531,395,6324
10,0.5,1531,76,6324
10,0.125,1531,18,6324
10,128,1532,22392,6325
10,32,1532,4480,6325
10,8,1532,1138,6325
10,2,1532,346,6325
10,0.5,1532,66,6325
10,0.125,1532,22,6325
10,128,1533,22441,6326
10,32,1533,4843,6326
10,8,1533,1163,6326
10,2,1533,350,6326
10,0.5,1533,78,6326
10,0.125,1533,24,6326
10,128,1534,27491,6327
10,32,1534,5603,6327
10,8,1534,1385,6327
10,2,1534,366,6327
10,0.5,1534,79,6327
10,0.125,1534,31,6327
10,128,1535,26962,6328
10,32,1535,5558,6328
10,8,1535,1242,6328
10,2,1535,408,6328
10,0.5,1535,80,6328
10,0.125,1535,21,6328
10,128,1536,31038,6329
10,32,1536,6137,6329
10,8,1536,1436,6329
10,2,1536,472,6329
10,0.5,1536,95,6329
10,0.125,1536,25,6329
10,128,1537,19651,6330
10,32,1537,3978,6330
10,8,1537,924,6330
10,2,1537,274,6330
10,0.5,1537,60,6330
10,0.125,1537,19,6330
10,128,1538,20140,6331
10,32,1538,4138,6331
10,8,1538,858,6331
10,2,1538,286,6331
10,0.5,1538,70,6331
10,0.125,1538,22,6331
10,128,1539,28383,6332
10,32,1539,5827,6332
10,8,1539,1313,6332
10,2,1539,395,6332
10,0.5,1539,90,6332
10,0.125,1539,39,6332
10,128,1540,24962,6333
10,32,1540,4984,6333
10,8,1540,1089,6333
10,2,1540,372,6333
10,0.5,1540,86,6333
10,0.125,1540,25,6333
10,128,1541,19184,6334
10,32,1541,3946,6334
10,8,1541,867,6334
10,2,1541,285,6334
10,0.5,1541,50,6334
10,0.125,1541,15,6334
10,128,1542,23945,6335
10,32,1542,4903,6335
10,8,1542,1010,6335
10,2,1542,356,6335
10,0.5,1542,67,6335
10,0.125,1542,27,6335
10,128,1543,22162,6336
10,32,1543,4513,6336
10,8,1543,929,6336
10,2,1543,341,6336
10,0.5,1543,56,6336
10,0.125,1543,21,6336
10,128,1544,26604,6337
10,32,1544,5355,6337
10,8,1544,1185,6337
10,2,1544,415,6337
10,0.5,1544,72,6337
10,0.125,1544,21,6337
10,128,1545,24388,6338
10,32,1545,4981,6338
10,8,1545,1096,6338
10,2,1545,382,6338
10,0.5,1545,87,6338
10,0.125,1545,22,6338
10,128,1546,3361,6339
10,32,1546,482,6339
10,8,1546,92,6339
10,2,1546,44,6339
10,0.5,1546,9,6339
10,0.125,1546,1,6339
10,128,1547,19743,6340
10,32,1547,4231,6340
10,8,1547,862,6340
10,2,1547,284,6340
10,0.5,1547,52,6340
10,0.125,1547,13,6340
10,128,1548,24400,6341
10,32,1548,5329,6341
10,8,1548,1124,6341
10,2,1548,378,6341
10,0.5,1548,78,6341
10,0.125,1548,21,6341
10,128,1549,22084,6342
10,32,1549,4428,6342
10,8,1549,1048,6342
10,2,1549,332,6342
10,0.5,1549,64,6342
10,0.125,1549,18,6342
10,128,1550,23698,6343
10,32,1550,5022,6343
10,8,1550,1114,6343
10,2,1550,338,6343
10,0.5,1550,71,6343
10,0.125,1550,19,6343
10,128,1551,23099,6344
10,32,1551,4790,6344
10,8,1551,1097,6344
10,2,1551,330,6344
10,0.5,1551,77,6344
10,0.125,1551,28,6344
10,128,1552,27216,6345
10,32,1552,5890,6345
10,8,1552,1290,6345
10,2,1552,429,6345
10,0.5,1552,88,6345
10,0.125,1552,39,6345
10,128,1553,34532,6346
10,32,1553,7047,6346
10,8,1553,1568,6346
10,2,1553,487,6346
10,0.5,1553,97,6346
10,0.125,1553,32,6346
10,128,1554,16886,6347
10,32,1554,4163,6347
10,8,1554,918,6347
10,2,1554,255,6347
10,0.5,1554,56,6347
10,0.125,1554,18,6347
10,128,1555,20949,6348
10,32,1555,4411,6348
10,8,1555,977,6348
10,2,1555,328,6348
10,0.5,1555,77,6348
10,0.125,1555,21,6348
10,128,1556,24891,6349
10,32,1556,5082,6349
10,8,1556,1188,6349
10,2,1556,363,6349
10,0.5,1556,94,6349
10,0.125,1556,18,6349
10,128,1557,28980,6350
10,32,1557,6160,6350
10,8,1557,1391,6350
10,2,1557,448,6350
10,0.5,1557,93,6350
10,0.125,1557,35,6350
10,128,1558,22917,6351
10,32,1558,5000,6351
10,8,1558,1188,6351
10,2,1558,311,6351
10,0.5,1558,65,6351
10,0.125,1558,22,6351
10,128,1559,25625,6352
10,32,1559,5695,6352
10,8,1559,1273,6352
10,2,1559,432,6352
10,0.5,1559,73,6352
10,0.125,1559,22,6352
10,128,1560,23417,6353
10,32,1560,4814,6353
10,8,1560,1020,6353
10,2,1560,364,6353
10,0.5,1560,62,6353
10,0.125,1560,17,6353
10,128,1561,20097,6354
10,32,1561,4031,6354
10,8,1561,690,6354
10,2,1561,282,6354
10,0.5,1561,53,6354
10,0.125,1561,20,6354
10,128,1562,21766,6355
10,32,1562,4565,6355
10,8,1562,762,6355
10,2,1562,308,6355
10,0.5,1562,58,6355
10,0.125,1562,18,6355
10,128,1563,22593,6356
10,32,1563,4846,6356
10,8,1563,865,6356
10,2,1563,329,6356
10,0.5,1563,74,6356
10,0.125,1563,19,6356
10,128,1564,19540,6357
10,32,1564,4092,6357
10,8,1564,761,6357
10,2,1564,307,6357
10,0.5,1564,62,6357
10,0.125,1564,16,6357
10,128,1565,22368,6358
10,32,1565,4564,6358
10,8,1565,761,6358
10,2,1565,316,6358
10,0.5,1565,57,6358
10,0.125,1565,16,6358
10,128,1566,20416,6359
10,32,1566,4026,6359
10,8,1566,642,6359
10,2,1566,285,6359
10,0.5,1566,70,6359
10,0.125,1566,19,6359
10,128,1567,21022,6360
10,32,1567,4158,6360
10,8,1567,680,6360
10,2,1567,292,6360
10,0.5,1567,56,6360
10,0.125,1567,28,6360
10,128,1568,22405,6361
10,32,1568,4513,6361
10,8,1568,754,6361
10,2,1568,337,6361
10,0.5,1568,73,6361
10,0.125,1568,22,6361
10,128,1569,21779,6362
10,32,1569,4228,6362
10,8,1569,670,6362
10,2,1569,323,6362
10,0.5,1569,72,6362
10,0.125,1569,13,6362
10,128,1570,17918,6363
10,32,1570,3540,6363
10,8,1570,551,6363
10,2,1570,262,6363
10,0.5,1570,41,6363
10,0.125,1570,12,6363
10,128,1571,23003,6364
10,32,1571,4670,6364
10,8,1571,760,6364
10,2,1571,307,6364
10,0.5,1571,57,6364
10,0.125,1571,29,6364
10,128,1572,20117,6365
10,32,1572,4131,6365
10,8,1572,749,6365
10,2,1572,267,6365
10,0.5,1572,65,6365
10,0.125,1572,24,6365
10,128,1573,21649,6366
10,32,1573,4680,6366
10,8,1573,1052,6366
10,2,1573,319,6366
10,0.5,1573,70,6366
10,0.125,1573,17,6366
10,128,1574,25898,6367
10,32,1574,5541,6367
10,8,1574,1165,6367
10,2,1574,384,6367
10,0.5,1574,87,6367
10,0.125,1574,20,6367
10,128,1575,23955,6368
10,32,1575,5235,6368
10,8,1575,1091,6368
10,2,1575,336,6368
10,0.5,1575,69,6368
10,0.125,1575,27,6368
10,128,1576,25084,6369
10,32,1576,5287,6369
10,8,1576,1130,6369
10,2,1576,385,6369
10,0.5,1576,90,6369
10,0.125,1576,16,6369
10,128,1577,26501,6370
10,32,1577,5738,6370
10,8,1577,1148,6370
10,2,1577,395,6370
10,0.5,1577,84,6370
10,0.125,1577,32,6370
10,128,1578,20379,6371
10,32,1578,4180,6371
10,8,1578,820,6371
10,2,1578,326,6371
10,0.5,1578,57,6371
10,0.125,1578,23,6371
10,128,1579,25863,6372
10,32,1579,5376,6372
10,8,1579,1149,6372
10,2,1579,364,6372
10,0.5,1579,74,6372
10,0.125,1579,23,6372
10,128,1580,24271,6373
10,32,1580,5233,6373
10,8,1580,1071,6373
10,2,1580,343,6373
10,0.5,1580,78,6373
10,0.125,1580,29,6373
10,128,1581,24154,6374
10,32,1581,5458,6374
10,8,1581,1095,6374
10,2,1581,381,6374
10,0.5,1581,84,6374
10,0.125,1581,23,6374
10,128,1582,24832,6375
10,32,1582,5327,6375
10,8,1582,1031,6375
10,2,1582,373,6375
10,0.5,1582,81,6375
10,0.125,1582,28,6375
10,128,1583,23291,6376
10,32,1583,5157,6376
10,8,1583,923,6376
10,2,1583,334,6376
10,0.5,1583,62,6376
10,0.125,1583,22,6376
10,128,1584,19308,6377
10,32,1584,3975,6377
10,8,1584,609,6377
10,2,1584,270,6377
10,0.5,1584,50,6377
10,0.125,1584,10,6377
10,128,1585,22904,6378
10,32,1585,4756,6378
10,8,1585,877,6378
10,2,1585,321,6378
10,0.5,1585,68,6378
10,0.125,1585,17,6378
10,128,1586,17711,6379
10,32,1586,3690,6379
10,8,1586,571,6379
10,2,1586,216,6379
10,0.5,1586,54,6379
10,0.125,1586,24,6379
10,128,1587,20412,6380
10,32,1587,4243,6380
10,8,1587,780,6380
10,2,1587,315,6380
10,0.5,1587,50,6380
10,0.125,1587,26,6380
10,128,1588,5455,6381
10,32,1588,969,6381
10,8,1588,145,6381
10,2,1588,77,6381
10,0.5,1588,19,6381
10,0.125,1588,6,6381
10,128,1589,8797,6382
10,32,1589,1818,6382
10,8,1589,282,6382
10,2,1589,126,6382
10,0.5,1589,39,6382
10,0.125,1589,6,6382
10,128,1590,23458,6383
10,32,1590,4978,6383
10,8,1590,815,6383
10,2,1590,339,6383
10,0.5,1590,70,6383
10,0.125,1590,18,6383
10,128,1591,26268,6384
10,32,1591,5448,6384
10,8,1591,1068,6384
10,2,1591,357,6384
10,0.5,1591,77,6384
10,0.125,1591,22,6384
10,128,1592,21647,6385
10,32,1592,4369,6385
10,8,1592,717,6385
10,2,1592,311,6385
10,0.5,1592,62,6385
10,0.125,1592,21,6385
10,128,1593,25380,6386
10,32,1593,5112,6386
10,8,1593,896,6386
10,2,1593,364,6386
10,0.5,1593,64,6386
10,0.125,1593,25,6386
10,128,1594,19350,6387
10,32,1594,4118,6387
10,8,1594,695,6387
10,2,1594,275,6387
10,0.5,1594,61,6387
10,0.125,1594,27,6387
10,128,1595,19626,6388
10,32,1595,4300,6388
10,8,1595,766,6388
10,2,1595,291,6388
10,0.5,1595,62,6388
10,0.125,1595,18,6388
10,128,1596,21109,6389
10,32,1596,4470,6389
10,8,1596,710,6389
10,2,1596,325,6389
10,0.5,1596,68,6389
10,0.125,1596,15,6389
10,128,1597,22266,6390
10,32,1597,4710,6390
10,8,1597,988,6390
10,2,1597,308,6390
10,0.5,1597,65,6390
10,0.125,1597,25,6390
10,128,1598,21489,6391
10,32,1598,4587,6391
10,8,1598,1015,6391
10,2,1598,323,6391
10,0.5,1598,56,6391
10,0.125,1598,12,6391
10,128,1599,21611,6392
10,32,1599,4630,6392
10,8,1599,1111,6392
10,2,1599,306,6392
10,0.5,1599,87,6392
10,0.125,1599,23,6392
10,128,1600,23957,6393
10,32,1600,5068,6393
10,8,1600,1210,6393
10,2,1600,370,6393
10,0.5,1600,81,6393
10,0.125,1600,29,6393
10,128,1601,16558,6394
10,32,1601,3472,6394
10,8,1601,758,6394
10,2,1601,263,6394
10,0.5,1601,54,6394
10,0.125,1601,19,6394
10,128,1602,23527,6395
10,32,1602,5125,6395
10,8,1602,1128,6395
10,2,1602,361,6395
10,0.5,1602,70,6395
10,0.125,1602,19,6395
10,128,1603,19984,6396
10,32,1603,4414,6396
10,8,1603,943,6396
10,2,1603,326,6396
10,0.5,1603,90,6396
10,0.125,1603,18,6396
10,128,1604,25304,6397
10,32,1604,5387,6397
10,8,1604,1135,6397
10,2,1604,353,6397
10,0.5,1604,70,6397
10,0.125,1604,25,6397
10,128,1605,26805,6398
10,32,1605,5655,6398
10,8,1605,1328,6398
10,2,1605,411,6398
10,0.5,1605,73,6398
10,0.125,1605,33,6398
10,128,1606,27822,6399
10,32,1606,6153,6399
10,8,1606,1334,6399
10,2,1606,408,6399
10,0.5,1606,94,6399
10,0.125,1606,26,6399
10,128,1607,26245,6400
10,32,1607,5434,6400
10,8,1607,1142,6400
10,2,1607,392,6400
10,0.5,1607,91,6400
10,0.125,1607,33,6400
10,128,1608,6423,6401
10,32,1608,1175,6401
10,8,1608,222,6401
10,2,1608,79,6401
10,0.5,1608,24,6401
10,0.125,1608,5,6401
10,128,1609,23144,6402
10,32,1609,4551,6402
10,8,1609,1066,6402
10,2,1609,341,6402
10,0.5,1609,73,6402
10,0.125,1609,28,6402
10,128,1610,21191,6403
10,32,1610,4275,6403
10,8,1610,967,6403
10,2,1610,304,6403
10,0.5,1610,65,6403
10,0.125,1610,24,6403
10,128,1611,17149,6404
10,32,1611,3440,6404
10,8,1611,776,6404
10,2,1611,260,6404
10,0.5,1611,51,6404
10,0.125,1611,16,6404
10,128,1612,26451,6405
10,32,1612,5316,6405
10,8,1612,1146,6405
10,2,1612,399,6405
10,0.5,1612,78,6405
10,0.125,1612,27,6405
10,128,1613,21999,6406
10,32,1613,4345,6406
10,8,1613,924,6406
10,2,1613,325,6406
10,0.5,1613,68,6406
10,0.125,1613,19,6406
10,128,1614,19281,6407
10,32,1614,3956,6407
10,8,1614,794,6407
10,2,1614,307,6407
10,0.5,1614,43,6407
10,0.125,1614,26,6407
10,128,1615,24809,6408
10,32,1615,4778,6408
10,8,1615,1049,6408
10,2,1615,371,6408
10,0.5,1615,81,6408
10,0.125,1615,19,6408
10,128,1616,21230,6409
10,32,1616,4344,6409
10,8,1616,888,6409
10,2,1616,309,6409
10,0.5,1616,65,6409
10,0.125,1616,24,6409
10,128,1617,14913,6410
10,32,1617,3190,6410
10,8,1617,620,6410
10,2,1617,213,6410
10,0.5,1617,54,6410
10,0.125,1617,13,6410
10,128,1618,21278,6411
10,32,1618,4328,6411
10,8,1618,900,6411
10,2,1618,285,6411
10,0.5,1618,61,6411
10,0.125,1618,16,6411
10,128,1619,23763,6412
10,32,1619,4884,6412
10,8,1619,1079,6412
10,2,1619,337,6412
10,0.5,1619,86,6412
10,0.125,1619,24,6412
10,128,1620,19044,6413
10,32,1620,3704,6413
10,8,1620,773,6413
10,2,1620,299,6413
10,0.5,1620,57,6413
10,0.125,1620,24,6413
10,128,1621,17514,6414
10,32,1621,3356,6414
10,8,1621,660,6414
10,2,1621,236,6414
10,0.5,1621,51,6414
10,0.125,1621,16,6414
10,128,1622,16630,6415
10,32,1622,3743,6415
10,8,1622,800,6415
10,2,1622,282,6415
10,0.5,1622,66,6415
10,0.125,1622,27,6415
10,128,1623,24037,6416
10,32,1623,4688,6416
10,8,1623,957,6416
10,2,1623,385,6416
10,0.5,1623,66,6416
10,0.125,1623,23,6416
10,128,1624,20711,6417
10,32,1624,4078,6417
10,8,1624,847,6417
10,2,1624,313,6417
10,0.5,1624,70,6417
10,0.125,1624,30,6417
10,128,1625,16532,6418
10,32,1625,3077,6418
10,8,1625,641,6418
10,2,1625,225,6418
10,0.5,1625,45,6418
10,0.125,1625,9,6418
10,128,1626,19307,6419
10,32,1626,3909,6419
10,8,1626,754,6419
10,2,1626,266,6419
10,0.5,1626,55,6419
10,0.125,1626,18,6419
10,128,1627,21724,6420
10,32,1627,4451,6420
10,8,1627,845,6420
10,2,1627,340,6420
10,0.5,1627,56,6420
10,0.125,1627,32,6420
10,128,1628,25405,6421
10,32,1628,5164,6421
10,8,1628,1066,6421
10,2,1628,362,6421
10,0.5,1628,76,6421
10,0.125,1628,32,6421
10,128,1629,18137,6422
10,32,1629,3747,6422
10,8,1629,780,6422
10,2,1629,283,6422
10,0.5,1629,63,6422
10,0.125,1629,20,6422
10,128,1630,22344,6423
10,32,1630,4644,6423
10,8,1630,1025,6423
10,2,1630,361,6423
10,0.5,1630,72,6423
10,0.125,1630,19,6423
10,128,1631,19699,6424
10,32,1631,3967,6424
10,8,1631,799,6424
10,2,1631,270,6424
10,0.5,1631,54,6424
10,0.125,1631,24,6424
10,128,1632,21599,6425
10,32,1632,4354,6425
10,8,1632,889,6425
10,2,1632,297,6425
10,0.5,1632,62,6425
10,0.125,1632,19,6425
10,128,1633,21073,6426
10,32,1633,4235,6426
10,8,1633,1001,6426
10,2,1633,338,6426
10,0.5,1633,63,6426
10,0.125,1633,17,6426
10,128,1634,20775,6427
10,32,1634,4358,6427
10,8,1634,961,6427
10,2,1634,306,6427
10,0.5,1634,58,6427
10,0.125,1634,18,6427
10,128,1635,20496,6428
10,32,1635,4028,6428
10,8,1635,910,6428
10,2,1635,313,6428
10,0.5,1635,64,6428
10,0.125,1635,24,6428
10,128,1636,25584,6429
10,32,1636,5284,6429
10,8,1636,1146,6429
10,2,1636,388,6429
10,0.5,1636,96,6429
10,0.125,1636,29,6429
10,128,1637,22412,6430
10,32,1637,4431,6430
10,8,1637,1002,6430
10,2,1637,333,6430
10,0.5,1637,83,6430
10,0.125,1637,25,6430
10,128,1638,19945,6431
10,32,1638,3976,6431
10,8,1638,937,6431
10,2,1638,331,6431
10,0.5,1638,44,6431
10,0.125,1638,18,6431
10,128,1639,19498,6432
10,32,1639,3923,6432
10,8,1639,881,6432
10,2,1639,301,6432
10,0.5,1639,44,6432
10,0.125,1639,24,6432
10,128,1640,27976,6433
10,32,1640,5762,6433
10,8,1640,1340,6433
10,2,1640,414,6433
10,0.5,1640,95,6433
10,0.125,1640,20,6433
10,128,1641,25221,6434
10,32,1641,5470,6434
10,8,1641,1203,6434
10,2,1641,388,6434
10,0.5,1641,97,6434
10,0.125,1641,14,6434
10,128,1642,26765,6435
10,32,1642,5527,6435
10,8,1642,1138,6435
10,2,1642,398,6435
10,0.5,1642,67,6435
10,0.125,1642,23,6435
10,128,1643,23760,6436
10,32,1643,4995,6436
10,8,1643,1148,6436
10,2,1643,373,6436
10,0.5,1643,77,6436
10,0.125,1643,21,6436
10,128,1644,22907,6437
10,32,1644,4797,6437
10,8,1644,1046,6437
10,2,1644,354,6437
10,0.5,1644,76,6437
10,0.125,1644,28,6437
10,128,1645,18924,6438
10,32,1645,3766,6438
10,8,1645,818,6438
10,2,1645,274,6438
10,0.5,1645,64,6438
10,0.125,1645,15,6438
10,128,1646,24986,6439
10,32,1646,5146,6439
10,8,1646,1090,6439
10,2,1646,385,6439
10,0.5,1646,81,6439
